label,info,image path,page url
mandrin duck,"The mandarin duck (Aix galericulata) is a perching duck species native to the East Palearctic. It is medium-sized, at 41–49 cm (16–19 in) long with a 65–75 cm (26–30 in) wingspan.",https://upload.wikimedia.org/wikipedia/commons/0/06/Aix_galericulata_-Bushy_Park%2C_Terenure%2C_Dublin%2C_Ireland_-male-8_%281%29.jpg,https://en.wikipedia.org/wiki/Mandarin_duck
mangrove cuckoo,"The mangrove cuckoo (Coccyzus minor) is a species of cuckoo that is native to the Neotropics.


== Taxonomy ==
The mangrove cuckoo was formally described in 1788 by the German naturalist Johann Friedrich Gmelin in his revised and expanded edition of Carl Linnaeus's Systema Naturae.",https://upload.wikimedia.org/wikipedia/commons/1/1e/Mangrove_Cuckoo.jpg,https://en.wikipedia.org/wiki/Mangrove_cuckoo
marabou stork,"The marabou stork (Leptoptilos crumenifer) is a large wading bird in the stork family Ciconiidae. It breeds in Africa south of the Sahara, in both wet and arid habitats, often near human habitation, especially landfill sites.",https://upload.wikimedia.org/wikipedia/commons/0/0c/BLW_Evening_Cloak.jpg,https://en.wikipedia.org/wiki/Marabou_stork
masked booby,"The masked booby (Sula dactylatra), also called the masked gannet or the blue-faced booby, is a large seabird of the booby and gannet family, Sulidae. First described by the French naturalist René-Primevère Lesson in 1831, the masked booby is one of six species of booby in the genus Sula.",https://upload.wikimedia.org/wikipedia/commons/f/f8/Cheilopogon_melanurusPCCA20070623-3956B.jpg,https://en.wikipedia.org/wiki/Masked_booby
masked lapwing,"The masked lapwing (Vanellus miles) is a large, common and conspicuous bird native to Australia, particularly the northern and eastern parts of the continent, New Zealand and New Guinea. It spends most of its time on the ground searching for food such as insects and worms, and has several distinctive calls.",https://upload.wikimedia.org/wikipedia/commons/3/35/Masked_Lapwing_with_worm.jpg,https://en.wikipedia.org/wiki/Masked_lapwing
mckays bunting,McKay's bunting (Plectrophenax hyperboreus) is a passerine bird in the longspur family Calcariidae. It is most closely related to the snow bunting (P. nivalis).,https://upload.wikimedia.org/wikipedia/commons/9/92/Plectrophenax_hyperboreus_Bering_Land_Bridge_Visitor_Center_2.jpg,https://en.wikipedia.org/wiki/McKay%27s_bunting
mikado  pheasant,"The Mikado pheasant (Syrmaticus mikado) is a gamebird in the pheasant family Phasianidae of the order Galliformes, gallinaceous birds. Sometimes considered an unofficial national bird of Taiwan (along with the Swinhoe's pheasant and Taiwan blue magpie), a pair of Mikado pheasants and Yushan National Park, one of the areas it is known to inhabit, is depicted in the 1000 dollar bill of the New Taiwan dollar.",https://upload.wikimedia.org/wikipedia/commons/7/7d/CalophasisMikadoGronvold.jpg,https://en.wikipedia.org/wiki/Mikado_pheasant
mourning dove,"The mourning dove (Zenaida macroura) is a member of the dove family, Columbidae. The bird is also known as the American mourning dove, the rain dove, and colloquially as the turtle dove, and was once known as the Carolina pigeon and Carolina turtledove.",https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg,https://en.wikipedia.org/wiki/Mourning_dove
myna,"The common myna or Indian myna (Acridotheres tristis), sometimes spelled mynah, is a bird in the family Sturnidae, native to Asia. An omnivorous open woodland bird with a strong territorial instinct, the common myna has adapted extremely well to urban environments.",https://upload.wikimedia.org/wikipedia/commons/f/f8/194267_10150203084606632_6641876_o.jpg,https://en.wikipedia.org/wiki/Common_myna
nicobar pigeon,"The Nicobar pigeon (Caloenas nicobarica, Car: ma-kūö-kö) is a bird found on small islands and in coastal regions from the Andaman and Nicobar Islands, India, east through the Malay Archipelago, to the Solomons and Palau. It is the only living member of the genus Caloenas alongside the extinct spotted green pigeon, and is the closest living relative of the extinct dodo and Rodrigues solitaire.",https://upload.wikimedia.org/wikipedia/commons/c/ca/Adult_Nicobar_Pigeon.jpg,https://en.wikipedia.org/wiki/Nicobar_pigeon
noisy friarbird,The noisy friarbird (Philemon corniculatus) is a passerine bird of the honeyeater family Meliphagidae native to southern New Guinea and eastern Australia. It is one of several species known as friarbirds whose heads are bare of feathers.,https://upload.wikimedia.org/wikipedia/commons/a/a5/Noisy_Friarbird.jpg,https://en.wikipedia.org/wiki/Noisy_friarbird
northern beardless tyrannulet,The northern beardless tyrannulet (Camptostoma imberbe) is a small passerine bird in the tyrant flycatcher family. It breeds from southeasternmost Arizona and Texas of the United States through Mexico and Central America to northwestern Costa Rica.,https://upload.wikimedia.org/wikipedia/commons/f/f4/Northern_Beardless-Tyrannulet_%2818560065092%29.jpg,https://en.wikipedia.org/wiki/Northern_beardless_tyrannulet
northern cardinal,"The northern cardinal (Cardinalis cardinalis) is a bird in the genus Cardinalis; it is also known colloquially as the redbird, common cardinal, red cardinal, or just cardinal (which was its name prior to 1985). It can be found in southeastern Canada, through the eastern United States from Maine to Minnesota to Texas, New Mexico, southern Arizona, southern California, and south through Mexico, Belize, and Guatemala.",https://upload.wikimedia.org/wikipedia/commons/b/b1/A_Male_Northern_Cardinal.jpg,https://en.wikipedia.org/wiki/Northern_cardinal
northern flicker,"The northern flicker (Colaptes auratus) or common flicker is a medium-sized bird of the woodpecker family. It is native to most of North America, parts of Central America, Cuba, and the Cayman Islands, and is one of the few woodpecker species that migrate.",https://upload.wikimedia.org/wikipedia/commons/e/e7/%27Colaptes_mexicanus%27_by_Edward_Hargitt%2C_1889.jpg,https://en.wikipedia.org/wiki/Northern_flicker
northern fulmar,"The northern fulmar (Fulmarus glacialis), fulmar, or Arctic fulmar is a highly abundant seabird found primarily in subarctic regions of the North Atlantic and North Pacific oceans. There has been one confirmed sighting in the Southern Hemisphere, with a single bird seen south of New Zealand.",https://upload.wikimedia.org/wikipedia/commons/e/eb/Fulmar_%28Fulmarus_glacialis%29_on_water.jpg,https://en.wikipedia.org/wiki/Northern_fulmar
northern gannet,"The northern gannet (Morus bassanus) is a seabird, the largest species of the gannet family, Sulidae. It is native to the coasts of the Atlantic Ocean, breeding in Western Europe and Northeastern North America.",https://upload.wikimedia.org/wikipedia/commons/b/bb/Bass_Rock_from_south_east.jpg,https://en.wikipedia.org/wiki/Northern_gannet
northern goshawk,"The northern goshawk (; Accipiter gentilis) is a species of medium-large raptor in the family Accipitridae, a family which also includes other extant diurnal raptors, such as eagles, buzzards and harriers. As a species in the genus Accipiter, the goshawk is often considered a ""true hawk"".",https://upload.wikimedia.org/wikipedia/commons/4/4e/Acc_nest.jpg,https://en.wikipedia.org/wiki/Northern_goshawk
northern jacana,"The northern jacana or northern jaçana (Jacana spinosa) is a wader which is known as a resident breeder from coastal Mexico to western Panama, and on Cuba, Jamaica and Hispaniola in the Caribbean. It sometimes known to breed in Texas, United States, and has also been recorded on several occasions as a vagrant in Arizona.",https://upload.wikimedia.org/wikipedia/commons/1/1b/Caiman-crocodilus_Jacana-spinosa_3.jpg,https://en.wikipedia.org/wiki/Northern_jacana
northern mockingbird,"The northern mockingbird (Mimus polyglottos) is a mockingbird commonly found in North America. This bird is mainly a permanent resident, but northern birds may move south during harsh weather.",https://upload.wikimedia.org/wikipedia/commons/d/d9/2008-07-24_100_percent_tobacco_free.jpg,https://en.wikipedia.org/wiki/Northern_mockingbird
northern parula,The northern parula (Setophaga americana) is a small New World warbler. It breeds in eastern North America from southern Canada to Florida.,https://upload.wikimedia.org/wikipedia/commons/6/6f/Northern_Parula_by_Dan_Pancamo.jpg,https://en.wikipedia.org/wiki/Northern_parula
northern red bishop,The northern red bishop or orange bishop (Euplectes franciscanus) is a small passerine bird in the family Ploceidae. It is part of the largest genus in the family with over 60 different species.,https://upload.wikimedia.org/wikipedia/commons/3/33/Euplectes_franciscanus_-Kotu_Creek%2C_Western_Division%2C_The_Gambia_-male-8.jpg,https://en.wikipedia.org/wiki/Northern_red_bishop
northern shoveler,"The northern shoveler (; Spatula clypeata), known simply in Britain as the shoveler, is a common and widespread duck. It breeds in northern areas of Europe and across the Palearctic and across most of North America, wintering in southern Europe, the Indian subcontinent, Southeast Asia, Central, the Caribbean, and northern South America.",https://upload.wikimedia.org/wikipedia/commons/4/44/Male_northern_shoveler_in_flight-0208.jpg,https://en.wikipedia.org/wiki/Northern_shoveler
ocellated turkey,"The ocellated turkey (Meleagris ocellata) is a species of turkey residing primarily in the Yucatán Peninsula, Mexico, as well as in parts of Belize and Guatemala. A relative of the North American wild turkey (Meleagris gallopavo), it was sometimes previously considered in a genus of its own (Agriocharis), but the differences between the two turkeys are currently considered too small to justify generic segregation.",https://upload.wikimedia.org/wikipedia/commons/7/7f/An_ocellated_turkey%2C_%28Meleagris_ocellata%29_walking_in_a_Yucatan_resort.jpg,https://en.wikipedia.org/wiki/Ocellated_turkey
okinawa rail,"The Okinawa rail (Hypotaenidia okinawae) is a species of bird in the rail family, Rallidae. It is endemic to Okinawa Island in Japan where it is known as the Yanbaru kuina (ヤンバルクイナ（山原水鶏）, ""Yanbaru rail"").",https://upload.wikimedia.org/wikipedia/commons/2/27/Gallirallus_okinawae_Stuffed_specimen.jpg,https://en.wikipedia.org/wiki/Okinawa_rail
orange brested bunting,"The orange-breasted bunting (Passerina leclancherii) is a species of passerine bird in the family Cardinalidae. It is endemic to Mexico, where its natural habitats are subtropical or tropical dry forests and subtropical or tropical dry shrubland.",https://upload.wikimedia.org/wikipedia/commons/d/d1/Orange_Breasted_Butnin.jpg,https://en.wikipedia.org/wiki/Orange-breasted_bunting
oriental bay owl,"The Oriental bay owl (Phodilus badius) is a type of bay owl, usually classified with barn owls. It is completely nocturnal, and can be found throughout Southeast Asia and parts of India.",https://upload.wikimedia.org/wikipedia/commons/c/c0/BayOwlGould.jpg,https://en.wikipedia.org/wiki/Oriental_bay_owl
osprey,"The osprey  (Pandion haliaetus), also called sea hawk, river hawk, and fish hawk, is a diurnal, fish-eating bird of prey with a cosmopolitan range. It is a large raptor reaching more than 60 cm (24 in) in length and 180 cm (71 in) across the wings.",https://upload.wikimedia.org/wikipedia/commons/0/01/2010-kabini-osprey.jpg,https://en.wikipedia.org/wiki/Osprey
ostrich,"Ostriches are large flightless birds of the genus Struthio in the order Struthioniformes, part of the infra-class Palaeognathae, a diverse group of flightless birds also known as ratites that includes the emus, rheas, and kiwis. There are two living species of ostrich: the common ostrich, native to large areas of sub-Saharan Africa and the Somali ostrich, native to the Horn of Africa.",https://upload.wikimedia.org/wikipedia/commons/a/ab/Aepyornis_white_background.jpg,https://en.wikipedia.org/wiki/Ostrich
ovenbird,"The ovenbird (Seiurus aurocapilla) is a small songbird of the New World warbler family (Parulidae). This migratory bird breeds in eastern North America and winters in Central America, many Caribbean islands, Florida and northern Venezuela.",https://upload.wikimedia.org/wikipedia/commons/3/3c/Ovenbird_%2890497%29.jpg,https://en.wikipedia.org/wiki/Ovenbird
oyster catcher,"The oystercatchers are a group of waders forming the family Haematopodidae, which has a single genus, Haematopus. They are found on coasts worldwide apart from the polar regions and some tropical regions of Africa and South East Asia.",https://upload.wikimedia.org/wikipedia/commons/0/00/African_Black_Oystercatcher%2C_%28Haematopus_moquini%29_standing_on_the_sand.jpg,https://en.wikipedia.org/wiki/Oystercatcher
painted bunting,"The painted bunting (Passerina ciris) is a species of bird in the cardinal family, Cardinalidae. It is native to North America.",https://upload.wikimedia.org/wikipedia/commons/9/96/Painted_Bunting.jpg,https://en.wikipedia.org/wiki/Painted_bunting
palila,"The palila (Loxioides bailleui) is a critically endangered finch-billed species of Hawaiian honeycreeper. It has a golden-yellow head and breast, with a light belly, gray back, and greenish wings and tail.",https://upload.wikimedia.org/wikipedia/commons/8/84/LoxioidesBailleuiKeulemans.jpg,https://en.wikipedia.org/wiki/Palila
